Date,City,Weather Condition,Temperature,Wind Force and Direction,Day Weather,Night Weather,Day Temp,Night Temp,Day Wind Direction,Night Wind Direction,Day Wind Force,Night Wind Force
2019-03-17,lasa,多云/多云,15℃/0℃,南风3-4级/南风3-4级,多云,多云,15.0,0.0,南风,南风,3-4级,3-4级
2019-03-18,lasa,阴/阴,13℃/-1℃,南风4-5级/南风4-5级,阴,阴,13.0,-1.0,南风,南风,4-5级,4-5级
2019-03-19,lasa,多云/多云,12℃/-1℃,无持续风向1-2级/无持续风向1-2级,多云,多云,12.0,-1.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-20,lasa,多云/多云,11℃/-1℃,无持续风向1-2级/无持续风向1-2级,多云,多云,11.0,-1.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-21,lasa,多云/晴,12℃/-2℃,西南风3-4级/西南风3-4级,多云,晴,12.0,-2.0,西南风,西南风,3-4级,3-4级
2019-03-22,lasa,多云/多云,13℃/0℃,西风3-4级/西风3-4级,多云,多云,13.0,0.0,西风,西风,3-4级,3-4级
2019-03-23,lasa,多云/多云,10℃/-1℃,无持续风向1-2级/无持续风向1-2级,多云,多云,10.0,-1.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-24,lasa,多云/多云,12℃/-2℃,西南风4-5级/西南风4-5级,多云,多云,12.0,-2.0,西南风,西南风,4-5级,4-5级
2019-03-25,lasa,多云/多云,15℃/0℃,西风3-4级/西风3-4级,多云,多云,15.0,0.0,西风,西风,3-4级,3-4级
2019-03-26,lasa,雨夹雪/雨夹雪,13℃/2℃,无持续风向1-2级/无持续风向1-2级,雨夹雪,雨夹雪,13.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-27,lasa,雨夹雪/多云,10℃/-2℃,北风3-4级/北风3-4级,雨夹雪,多云,10.0,-2.0,北风,北风,3-4级,3-4级
2019-03-28,lasa,晴/多云,15℃/-2℃,无持续风向1-2级/无持续风向1-2级,晴,多云,15.0,-2.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-29,lasa,多云/多云,16℃/2℃,无持续风向1-2级/无持续风向1-2级,多云,多云,16.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-30,lasa,多云/多云,17℃/3℃,无持续风向1-2级/无持续风向1-2级,多云,多云,17.0,3.0,无持续风向,无持续风向,1-2级,1-2级
2019-03-31,lasa,雨夹雪/阴,15℃/2℃,无持续风向1-2级/无持续风向1-2级,雨夹雪,阴,15.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-01,lasa,雨夹雪/雨夹雪,14℃/2℃,无持续风向1-2级/无持续风向1-2级,雨夹雪,雨夹雪,14.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-02,lasa,阴/多云,12℃/2℃,无持续风向1-2级/无持续风向1-2级,阴,多云,12.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-03,lasa,多云/多云,13℃/1℃,西风3-4级/西风3-4级,多云,多云,13.0,1.0,西风,西风,3-4级,3-4级
2019-04-04,lasa,多云/多云,14℃/2℃,无持续风向1-2级/无持续风向1-2级,多云,多云,14.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-05,lasa,晴/晴,14℃/0℃,南风4-5级/南风4-5级,晴,晴,14.0,0.0,南风,南风,4-5级,4-5级
2019-04-06,lasa,多云/多云,15℃/2℃,无持续风向1-2级/无持续风向1-2级,多云,多云,15.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-07,lasa,多云/雨夹雪,14℃/3℃,南风3-4级/南风3-4级,多云,雨夹雪,14.0,3.0,南风,南风,3-4级,3-4级
2019-04-08,lasa,阴/多云,15℃/1℃,无持续风向1-2级/无持续风向1-2级,阴,多云,15.0,1.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-09,lasa,多云/小雨,14℃/3℃,无持续风向1-2级/无持续风向1-2级,多云,小雨,14.0,3.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-10,lasa,多云/晴,15℃/1℃,无持续风向1-2级/无持续风向1-2级,多云,晴,15.0,1.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-11,lasa,多云/多云,17℃/4℃,无持续风向1-2级/无持续风向1-2级,多云,多云,17.0,4.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-12,lasa,多云/多云,17℃/4℃,南风3-4级/南风3-4级,多云,多云,17.0,4.0,南风,南风,3-4级,3-4级
2019-04-13,lasa,多云/多云,20℃/4℃,无持续风向1-2级/无持续风向1-2级,多云,多云,20.0,4.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-14,lasa,多云/阴,18℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,阴,18.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-15,lasa,多云/多云,18℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,多云,18.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-16,lasa,多云/晴,20℃/6℃,无持续风向1-2级/无持续风向1-2级,多云,晴,20.0,6.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-17,lasa,多云/多云,19℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,多云,19.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-18,lasa,阴/阴,17℃/5℃,无持续风向1-2级/无持续风向1-2级,阴,阴,17.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-19,lasa,阴/多云,17℃/4℃,无持续风向1-2级/无持续风向1-2级,阴,多云,17.0,4.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-20,lasa,阴/小雨,14℃/2℃,无持续风向1-2级/无持续风向1-2级,阴,小雨,14.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-21,lasa,阵雨/小雨,16℃/4℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,16.0,4.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-22,lasa,小雨/小雨,17℃/2℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,17.0,2.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-23,lasa,多云/多云,16℃/3℃,无持续风向1-2级/无持续风向1-2级,多云,多云,16.0,3.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-24,lasa,晴/多云,18℃/4℃,无持续风向1-2级/无持续风向1-2级,晴,多云,18.0,4.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-25,lasa,多云/多云,20℃/7℃,无持续风向1-2级/无持续风向1-2级,多云,多云,20.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-26,lasa,多云/晴,21℃/6℃,无持续风向1-2级/无持续风向1-2级,多云,晴,21.0,6.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-27,lasa,晴/多云,20℃/6℃,西风4-5级/西风4-5级,晴,多云,20.0,6.0,西风,西风,4-5级,4-5级
2019-04-28,lasa,多云/多云,20℃/6℃,无持续风向1-2级/无持续风向1-2级,多云,多云,20.0,6.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-29,lasa,晴/多云,23℃/9℃,无持续风向1-2级/无持续风向1-2级,晴,多云,23.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-04-30,lasa,多云/多云,21℃/9℃,无持续风向1-2级/无持续风向1-2级,多云,多云,21.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-01,lasa,多云/多云,20℃/8℃,西南风3-4级/西南风3-4级,多云,多云,20.0,8.0,西南风,西南风,3-4级,3-4级
2019-05-02,lasa,晴/多云,21℃/5℃,无持续风向1-2级/无持续风向1-2级,晴,多云,21.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-03,lasa,多云/阵雨,21℃/9℃,南风3-4级/南风3-4级,多云,阵雨,21.0,9.0,南风,南风,3-4级,3-4级
2019-05-04,lasa,阵雨/小雨,18℃/9℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,18.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-05,lasa,多云/多云,21℃/9℃,无持续风向1-2级/无持续风向1-2级,多云,多云,21.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-06,lasa,阴/晴,23℃/8℃,无持续风向1-2级/无持续风向1-2级,阴,晴,23.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-07,lasa,晴/多云,21℃/7℃,无持续风向1-2级/无持续风向1-2级,晴,多云,21.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-08,lasa,多云/多云,21℃/7℃,西南风3-4级/西南风3-4级,多云,多云,21.0,7.0,西南风,西南风,3-4级,3-4级
2019-05-09,lasa,多云/多云,20℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,多云,20.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-10,lasa,晴/多云,20℃/6℃,无持续风向1-2级/无持续风向1-2级,晴,多云,20.0,6.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-11,lasa,多云/多云,21℃/6℃,无持续风向1-2级/无持续风向1-2级,多云,多云,21.0,6.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-12,lasa,小雨/晴,20℃/8℃,无持续风向1-2级/无持续风向1-2级,小雨,晴,20.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-13,lasa,多云/阵雨,21℃/9℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,21.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-14,lasa,阵雨/小雨,20℃/5℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,20.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-15,lasa,阵雨/多云,20℃/7℃,南风3-4级/南风3-4级,阵雨,多云,20.0,7.0,南风,南风,3-4级,3-4级
2019-05-16,lasa,阴/阵雨,21℃/7℃,无持续风向1-2级/无持续风向1-2级,阴,阵雨,21.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-17,lasa,阵雨/阵雨,20℃/7℃,无持续风向1-2级/无持续风向1-2级,阵雨,阵雨,20.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-18,lasa,多云/阴,22℃/8℃,无持续风向1-2级/无持续风向1-2级,多云,阴,22.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-19,lasa,多云/阵雨,21℃/9℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,21.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-20,lasa,多云/小雨,21℃/7℃,无持续风向1-2级/无持续风向1-2级,多云,小雨,21.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-21,lasa,阵雨/多云,21℃/7℃,无持续风向1-2级/无持续风向1-2级,阵雨,多云,21.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-22,lasa,多云/阵雨,21℃/7℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,21.0,7.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-23,lasa,阴/小雨,20℃/6℃,西风4-5级/西风4-5级,阴,小雨,20.0,6.0,西风,西风,4-5级,4-5级
2019-05-24,lasa,多云/阴,21℃/8℃,无持续风向1-2级/无持续风向1-2级,多云,阴,21.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-25,lasa,阴/多云,23℃/10℃,无持续风向1-2级/无持续风向1-2级,阴,多云,23.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-26,lasa,阵雨/阴,22℃/8℃,无持续风向1-2级/无持续风向1-2级,阵雨,阴,22.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-27,lasa,阵雨/阴,23℃/8℃,南风4-5级/南风4-5级,阵雨,阴,23.0,8.0,南风,南风,4-5级,4-5级
2019-05-28,lasa,多云/阵雨,21℃/8℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,21.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-29,lasa,多云/阵雨,21℃/8℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,21.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-30,lasa,阵雨/小雨,19℃/5℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,19.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-05-31,lasa,多云/多云,17℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,多云,17.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-01,lasa,多云/多云,17℃/5℃,无持续风向1-2级/无持续风向1-2级,多云,多云,17.0,5.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-02,lasa,阵雨/小雨,21℃/8℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,21.0,8.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-03,lasa,阵雨/小雨,21℃/9℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,21.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-04,lasa,多云/阵雨,25℃/10℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,25.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-05,lasa,多云/多云,24℃/10℃,无持续风向1-2级/无持续风向1-2级,多云,多云,24.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-06,lasa,多云/小雨,26℃/10℃,无持续风向1-2级/无持续风向1-2级,多云,小雨,26.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-07,lasa,多云/晴,26℃/13℃,无持续风向1-2级/无持续风向1-2级,多云,晴,26.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-08,lasa,阵雨/阴,26℃/14℃,无持续风向1-2级/无持续风向1-2级,阵雨,阴,26.0,14.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-09,lasa,多云/小雨,25℃/12℃,无持续风向1-2级/无持续风向1-2级,多云,小雨,25.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-10,lasa,阵雨/阵雨,26℃/11℃,无持续风向1-2级/无持续风向1-2级,阵雨,阵雨,26.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-11,lasa,阵雨/小雨,24℃/12℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,24.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-12,lasa,多云/阴,25℃/12℃,无持续风向1-2级/无持续风向1-2级,多云,阴,25.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-13,lasa,多云/阴,27℃/13℃,无持续风向1-2级/无持续风向1-2级,多云,阴,27.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-14,lasa,多云/阵雨,28℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,28.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-15,lasa,阵雨/小雨,28℃/16℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,28.0,16.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-16,lasa,阴/多云,27℃/15℃,无持续风向1-2级/无持续风向1-2级,阴,多云,27.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-17,lasa,阵雨/阵雨,27℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,阵雨,27.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-18,lasa,多云/晴,26℃/12℃,南风4-5级/南风4-5级,多云,晴,26.0,12.0,南风,南风,4-5级,4-5级
2019-06-19,lasa,多云/多云,26℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,26.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-20,lasa,多云/阵雨,26℃/13℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,26.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-21,lasa,多云/多云,27℃/14℃,无持续风向1-2级/无持续风向1-2级,多云,多云,27.0,14.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-22,lasa,多云/多云,27℃/14℃,无持续风向1-2级/无持续风向1-2级,多云,多云,27.0,14.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-23,lasa,多云/晴,26℃/14℃,无持续风向1-2级/无持续风向1-2级,多云,晴,26.0,14.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-24,lasa,多云/多云,29℃/16℃,无持续风向1-2级/无持续风向1-2级,多云,多云,29.0,16.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-25,lasa,多云/多云,28℃/14℃,无持续风向1-2级/无持续风向1-2级,多云,多云,28.0,14.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-26,lasa,多云/多云,29℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,29.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-27,lasa,多云/晴,28℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,晴,28.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-28,lasa,多云/多云,29℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,29.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-29,lasa,多云/多云,27℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,27.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-06-30,lasa,多云/多云,28℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,28.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-01,lasa,多云/多云,29℃/15℃,无持续风向1-2级/无持续风向1-2级,多云,多云,29.0,15.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-02,lasa,多云/小雨,26℃/13℃,无持续风向1-2级/无持续风向1-2级,多云,小雨,26.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-03,lasa,小雨/小雨,24℃/13℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,24.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-04,lasa,小雨/小雨,21℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,21.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-05,lasa,小雨/小雨,23℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-06,lasa,小雨/小雨,23℃/13℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-07,lasa,阵雨/小雨,24℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,24.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-08,lasa,小雨/中雨,21℃/11℃,无持续风向1-2级/无持续风向1-2级,小雨,中雨,21.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-09,lasa,小雨/小雨,22℃/13℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,22.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-10,lasa,小雨/中雨,21℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,中雨,21.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-11,lasa,小雨/小雨,21℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,21.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-12,lasa,小雨/小雨,21℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,21.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-13,lasa,阵雨/中雨,21℃/11℃,无持续风向1-2级/无持续风向1-2级,阵雨,中雨,21.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-14,lasa,小雨/小雨,23℃/13℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-15,lasa,小雨/小雨,21℃/11℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,21.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-16,lasa,小雨/小雨,21℃/11℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,21.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-17,lasa,小雨/小雨,23℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-18,lasa,小雨/小雨,23℃/12℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-19,lasa,阵雨/小雨,20℃/9℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,20.0,9.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-20,lasa,小雨/小雨,24℃/10℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,24.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-21,lasa,阵雨/小雨,25℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,25.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-22,lasa,阵雨/小雨,24℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,24.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-23,lasa,小雨/小雨,22℃/11℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,22.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-24,lasa,多云/多云,25℃/13℃,无持续风向1-2级/无持续风向1-2级,多云,多云,25.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-25,lasa,阵雨/小雨,24℃/10℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,24.0,10.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-26,lasa,阵雨/阵雨,23℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,阵雨,23.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-27,lasa,小雨/小雨,25℃/13℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,25.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-28,lasa,阵雨/小雨,22℃/13℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,22.0,13.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-29,lasa,阵雨/小雨,22℃/12℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,22.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-30,lasa,小雨/小雨,23℃/11℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,23.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-07-31,lasa,阵雨/小雨,23℃/11℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,23.0,11.0,无持续风向,无持续风向,1-2级,1-2级
2019-09-01,lasa,多云/阵雨,24℃/12℃,无持续风向1-2级/无持续风向1-2级,多云,阵雨,24.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-09-02,lasa,阵雨/小雨,23℃/12℃,无持续风向1-2级/无持续风向1-2级,阵雨,小雨,23.0,12.0,无持续风向,无持续风向,1-2级,1-2级
2019-09-03,lasa,小雨/小雨,20℃/10℃,无持续风向1-2级/无持续风向1-2级,小雨,小雨,20.0,10.0,无持续风向,无持续风向,1-2级,1-2级
